CompanySize,Industry,Region,CreditScore,PriorDefault,RegionRiskScore,MacroEconomicIndex,PctChangeRevenue,PctChangeNetProfit,CurrentRatio,DebtToEquity,InterestCoverage,Default
Small,Chemicals,South,High,No,43.87480086,120.3987705,0.006286925,-0.075716913,1.724523467,0.678659789,38.0066675,Default
Small,Chemicals,East,High,Yes,40.12587822,98.5333019,0.092440519,-0.145855292,1.849167411,0.486794088,18.83506348,Non-Default
Small,Chemicals,West,Low,Yes,47.27172815,116.4075766,0.419520509,0.290868072,1.454916923,1.763541597,154.2309174,Default
Medium,Textiles,North,Medium,No,60.86022864,102.7913267,-0.240951444,0.275343785,2.857635494,1.333909469,17.61156145,Default
Medium,Textiles,West,Medium,No,58.31215321,97.95417488,-0.143203474,0.002900207,2.923003456,1.268894054,440.6500698,Default
Medium,Chemicals,Central,Medium,No,47.90234053,134.4036512,0.061007707,0.139378344,1.459786187,7.442992466,65.21138129,Non-Default
Small,Chemicals,Central,Medium,No,58.89088366,86.19252992,-0.194644073,-0.121709252,2.513121826,0.844087932,21.25164465,Default
Medium,Automotive,South,Medium,No,60.60934002,89.41543596,0.00029987,-0.155110898,2.453561398,1.455761643,133.7737209,Non-Default
Medium,Textiles,South,Medium,No,50.82038552,103.2052258,-0.277087741,-0.059118383,2.726281289,0.748271334,28.36132829,Non-Default
Medium,Automotive,Central,Low,No,44.70459399,80.20652067,0.289044098,-0.057267178,0.808460702,0.972672529,104.9647651,Non-Default
Medium,Automotive,Central,Medium,Yes,72.20190069,79.53240938,0.385831958,-0.11941118,1.543859588,3.158627083,245.571254,Default
Medium,Metals,East,Medium,No,35.86651658,114.4626705,0.393061338,0.250236116,1.118973181,0.719336523,45.08693596,Default
Small,Machinery,Central,High,No,51.85741393,117.6856645,0.080651612,0.055960095,1.659888156,2.400096369,59.15077151,Non-Default
Small,Textiles,South,Medium,No,46.85755222,90.16424868,0.085051482,-0.210186916,2.066381827,0.60716581,24.33759186,Non-Default
Large,Chemicals,Central,Medium,No,55.81230754,82.32086576,0.047557551,-0.127321924,2.799467615,0.707485961,375.7441552,Default
Large,Chemicals,South,Low,Yes,54.27712211,102.8336694,0.222205268,-0.275134609,2.647150887,0.457419987,150.6754598,Default
Medium,Machinery,North,Medium,No,42.61431269,97.3938369,0.302273871,0.011031891,1.897849216,2.108280871,474.9653988,Default
Small,Textiles,Central,Medium,No,42.63746861,81.26434841,0.192664526,0.391795348,0.851704673,8.451107341,48.5262081,Default
Medium,Chemicals,South,Low,Yes,49.47512896,112.9495116,0.098516361,0.103975715,1.461965965,2.266748345,390.457245,Default
Medium,Chemicals,West,Medium,No,60.56594142,95.53735987,0.191084442,0.055725822,1.034542186,5.848974292,33.71158353,Non-Default
Medium,Metals,East,High,No,44.24596159,107.7883225,0.047898303,-0.339432846,2.231392747,1.603114193,110.4775751,Non-Default
Small,Automotive,South,Medium,No,46.91782778,96.29250195,-0.218274103,0.372187399,2.329941994,2.426674255,31.45521284,Non-Default
Small,Chemicals,Central,Low,Yes,54.42714695,99.10111152,-0.068306392,0.041523084,2.227365385,5.911794813,24.62529642,Default
Medium,Textiles,Central,Medium,No,64.61828182,75.84999244,0.09259081,0.055913502,1.40437733,0.542570492,9.064327288,Non-Default
Medium,Machinery,North,Medium,No,52.43435473,129.2368918,-0.124076736,-0.257088722,2.822919183,1.9279341,31.46821544,Default
Small,Metals,West,Medium,Yes,29.7707011,103.9067207,-0.137946453,-0.000158614,2.094713742,1.819422093,33.05900733,Non-Default
Small,Textiles,South,Low,Yes,35.63050003,101.2347699,0.173633829,-0.198784753,2.113947085,0.470352315,71.92548381,Default
Medium,Metals,West,Low,Yes,39.87874312,104.6683602,0.186098733,-0.13940397,2.594226093,0.649401808,17.9965847,Default
Large,Automotive,North,Medium,No,38.4001435,72.84676595,0.109136117,-0.395543335,0.952338256,1.71303927,20.78053582,Non-Default
Large,Chemicals,East,High,Yes,63.86253218,102.1565923,-0.04954701,-0.456092638,1.261137175,1.491312005,16.93371724,Non-Default
Medium,Textiles,West,Medium,No,51.68879542,78.51070442,-0.017528814,0.569687248,2.097079211,1.025509256,21.66619438,Non-Default
Medium,Machinery,North,Low,Yes,59.49853649,93.21202602,0.190008616,0.080016927,2.142952167,2.554046424,7.877466905,Default
Small,Automotive,South,Medium,No,47.21315415,93.34343239,-0.130331041,0.316302313,1.82688398,1.066709892,58.61105743,Default
Medium,Automotive,East,Medium,No,48.11826086,107.2100525,-0.240979436,-0.041953121,2.515864517,3.189732133,38.88835522,Non-Default
Medium,Metals,Central,High,No,44.42000353,97.35431894,0.151439165,-0.014311707,1.560371591,3.662925905,216.5632382,Non-Default
Medium,Automotive,North,High,No,48.82736349,82.22303684,0.026120025,-0.23455989,0.824714583,2.192306509,43.35978111,Non-Default
Medium,Textiles,Central,Medium,No,47.02193569,122.0875921,0.311443216,0.182301901,1.547910413,0.877541413,22.67126963,Non-Default
Small,Metals,East,Medium,No,54.72383746,82.50252845,-0.16305247,0.216645589,2.924936999,3.578646836,25.96592243,Non-Default
Small,Automotive,North,Medium,No,47.47484072,108.0745957,0.264937229,0.160912642,2.513878345,0.821733592,77.27028025,Non-Default
Medium,Machinery,North,Low,No,51.3628437,109.9971895,-0.066757634,0.030643405,1.50015338,0.929778121,25.3111868,Non-Default
Small,Textiles,East,Medium,No,53.10838738,103.2701668,0.206417973,0.104629264,1.289388635,1.987601036,49.27757144,Non-Default
Small,Machinery,South,High,No,49.92696478,101.9803263,-0.207678734,-0.078271992,2.582589642,2.489516897,38.73794306,Default
Large,Machinery,North,Low,Yes,70.74157534,110.0057137,-0.27102822,0.28967656,1.239774959,1.095444162,34.87995524,Default
Medium,Metals,East,Low,No,44.54129088,95.87645714,0.120183026,-0.31095901,2.076436195,1.897144974,19.08215424,Non-Default
Medium,Chemicals,West,Low,Yes,45.07305893,113.8900885,-0.005036153,-0.169234851,1.917513169,0.814201027,144.5128726,Default
Large,Metals,Central,Medium,No,39.3894172,95.04183565,0.081867968,-0.025812702,1.729872068,3.482076269,13.52184323,Non-Default
Large,Textiles,North,Medium,No,51.7181638,111.5285312,-0.145113884,-0.285448732,1.737115001,8.54899091,17.89544032,Non-Default
Medium,Textiles,West,Low,Yes,58.35518943,107.2105982,0.115615801,-0.353536542,2.345193796,2.558982095,91.98417935,Default
Large,Metals,North,Medium,No,50.98531391,103.496559,0.304783685,-0.024979019,1.026241388,0.967029144,83.16906425,Non-Default
Medium,Chemicals,South,High,No,72.61118497,74.92526035,0.269333024,-0.07905597,1.669496835,1.037715855,143.803665,Non-Default
Medium,Metals,East,Medium,No,45.70557701,107.231667,-0.08494449,-0.009929562,2.93043891,0.466953805,25.06045818,Non-Default
Medium,Textiles,North,High,No,36.83308296,90.02263108,-0.201255398,0.033255647,2.511950769,2.206895407,283.5241727,Non-Default
Medium,Chemicals,East,Medium,No,47.37761092,105.0998541,0.049386667,0.181464639,0.846272752,1.941286309,33.98337787,Default
Medium,Textiles,North,Medium,No,34.30790791,111.2797315,0.219496464,0.054861689,1.783524113,6.858742211,74.83326514,Non-Default
Medium,Chemicals,South,Medium,No,54.74693612,95.60507969,-0.287623327,0.465798769,1.057827193,1.179982499,98.73024288,Non-Default
Small,Chemicals,South,Low,Yes,35.98641806,76.88175191,0.171880887,0.078785109,1.86636699,6.130351483,237.4442745,Default
Medium,Metals,West,Medium,No,46.92719257,106.7743899,0.452056548,0.416665454,1.027882804,3.100860125,266.1815553,Non-Default
Small,Metals,South,Low,No,42.11500214,92.58819305,0.177929036,0.292511516,1.656271761,0.896820086,25.98344287,Non-Default
Medium,Metals,East,Low,Yes,47.80880201,120.8006087,-0.261101778,0.316296069,1.998990792,0.448980786,46.10408087,Default
Medium,Chemicals,South,Medium,No,40.23769858,78.55861932,-0.176548468,-0.357727422,1.608079151,2.787831376,29.35722699,Non-Default
Medium,Chemicals,North,Medium,No,41.63767684,105.9345354,-0.087988937,0.078302374,2.072867097,1.486378642,18.00639346,Default
Medium,Textiles,South,Medium,No,51.21141857,97.74754432,0.020995656,0.124457564,2.967106002,7.137596913,198.406893,Default
Large,Machinery,East,Medium,No,55.85873391,98.31312357,0.119802323,-0.042716498,1.340730598,0.456161718,301.9253304,Non-Default
Medium,Metals,North,High,Yes,36.34978947,113.9407573,0.194090785,0.069657816,2.041917467,1.584933754,41.01421943,Non-Default
Medium,Textiles,West,Medium,No,62.10030576,104.1060071,-0.009695018,-0.223921424,1.836914986,3.410996852,10.03411468,Non-Default
Medium,Textiles,West,Low,Yes,46.90930922,100.7562091,0.101205675,0.38920036,2.580381623,3.422110206,10.66400025,Default
Small,Automotive,West,Medium,No,49.1188214,94.11805654,-0.166279627,0.033051546,1.492740805,2.369677377,28.60271642,Non-Default
Small,Metals,North,Low,Yes,51.88438748,100.2252036,-0.091198243,0.131838952,2.203631769,1.158072259,75.89593951,Default
Small,Textiles,West,Low,Yes,45.48933537,73.4929157,0.226992159,-0.16824659,2.324508651,0.515945363,44.08471505,Default
Medium,Automotive,South,High,No,63.53133426,95.93527562,0.140428561,0.422839494,2.946452084,0.926988131,69.04958569,Default
Medium,Metals,North,Low,Yes,47.77143196,92.72641137,0.16538985,0.236676079,1.132782407,2.233017451,212.2731471,Default
Large,Chemicals,North,Medium,No,37.37125907,100.1930566,-0.157861104,0.291291644,2.996239641,3.212927193,19.10384782,Default
Small,Automotive,North,Low,Yes,67.86814945,101.1161126,0.042419036,0.536420184,2.38666127,3.771632433,305.4091764,Default
Small,Chemicals,Central,High,No,69.45254189,98.98218056,0.067068858,-0.022949027,1.803943646,3.245360513,35.76084925,Non-Default
Large,Machinery,East,Low,Yes,41.83944507,103.2840732,0.114591306,0.179135233,1.379839117,0.977359453,133.2283035,Default
Small,Machinery,Central,High,Yes,57.34928579,94.65052728,0.253452479,0.160626428,2.183144294,2.526757339,27.80512335,Non-Default
Medium,Machinery,Central,Medium,No,69.72858697,68.27405378,0.059025078,-0.10942882,1.111944581,7.435063948,53.95353343,Non-Default
Medium,Machinery,Central,Medium,No,52.66504018,65.93240085,0.368066575,0.126284282,2.882911633,0.617863719,227.1061442,Non-Default
Medium,Textiles,East,High,Yes,53.66523837,96.46702047,-0.343045727,-0.168388457,1.205735304,2.828730611,47.26284201,Default
Small,Machinery,Central,Medium,No,61.39300692,73.96219927,-0.011657176,0.023637472,2.503467517,1.20258793,231.9245605,Non-Default
Small,Textiles,West,Medium,No,63.2726352,144.9802326,0.256476534,-0.374076392,1.559322206,0.769899568,17.19416462,Non-Default
Small,Textiles,North,High,No,56.8227517,97.90208568,-0.099281811,-0.166517157,1.274860263,0.968602838,21.74889126,Non-Default
Medium,Metals,North,Medium,No,36.42683122,130.3307458,0.216746235,-0.42773152,2.579063483,0.666342314,31.342945,Default
Medium,Textiles,South,High,No,38.62467656,78.9866991,0.06957619,0.408935966,2.753241866,3.743955078,21.80317202,Non-Default
Small,Textiles,West,Medium,No,47.38264004,112.144656,0.42964441,0.196250504,0.812366462,1.138931594,243.4040893,Default
Medium,Machinery,East,Medium,No,63.94366982,96.15741396,0.01976663,-0.087094422,2.943133293,6.276516864,157.1434048,Non-Default
Large,Textiles,North,High,No,37.96930693,76.38744613,0.022167021,-0.158134582,1.728222194,7.321657581,34.10535721,Non-Default
Small,Chemicals,Central,Medium,No,48.30179008,99.86674749,0.410238165,0.318139097,1.011368363,7.294997492,141.513132,Non-Default
Medium,Machinery,South,High,No,60.30005026,86.44410259,-0.022290878,0.474685083,1.797139584,0.648605759,205.6857147,Non-Default
Medium,Automotive,South,Medium,No,41.91412152,114.456813,0.261250378,0.227016473,1.060849757,1.031825023,236.2558242,Default
Small,Machinery,North,Medium,No,44.99023902,92.45544356,0.111516146,0.362097475,1.369319258,0.946399716,43.99358062,Default
Medium,Textiles,West,Low,Yes,34.21068829,83.91012645,0.26743375,0.027662563,2.026523369,5.830936514,343.0412506,Default
Medium,Chemicals,South,Medium,Yes,42.89223575,112.8909887,-0.019814725,-0.489534298,1.590234414,0.542936364,16.85672672,Non-Default
Large,Machinery,North,Medium,No,40.77792147,127.2050019,0.028694094,0.003713477,1.301257031,1.883250695,35.31090101,Default
Large,Chemicals,West,Medium,No,48.78027311,97.30518648,-0.023504974,0.062217886,1.232261495,1.446324523,139.1355546,Non-Default
Medium,Automotive,North,Medium,No,39.33400585,99.81249524,-0.34477025,0.295833063,2.200496397,7.753633527,55.32639779,Non-Default
Medium,Automotive,North,Medium,No,61.00869292,94.52321491,-0.003012564,-0.06588103,2.801316055,7.195362703,52.61941309,Default
Medium,Metals,West,Medium,No,39.35918134,85.38195918,0.690400271,-0.258364818,0.924135209,1.244160942,48.10496153,Default
Medium,Metals,West,High,Yes,45.44526932,99.69239743,-0.096467286,-0.41615972,1.337295542,1.297923059,42.02996216,Non-Default
Medium,Machinery,West,Low,Yes,42.61617432,102.9900536,0.079193362,0.19500221,2.263899883,1.130928233,16.87484798,Default
Small,Metals,North,Low,Yes,45.46313603,75.54516426,0.288233073,-0.044660136,2.972165656,3.415075071,240.0438549,Default
Medium,Chemicals,South,Medium,No,77.65102475,76.18711189,0.154305028,-0.247100808,2.29896887,0.562765325,141.411791,Non-Default
Medium,Metals,East,Medium,No,41.82766656,84.65768643,0.034486412,0.185421408,0.915772334,0.586516238,19.83280941,Non-Default
Medium,Chemicals,East,Low,Yes,55.63177825,84.52466403,-0.128847618,0.228710313,1.193499455,2.607707606,397.7839174,Default
Large,Metals,North,High,No,38.9877291,88.52018353,0.338469377,-0.020234793,1.564866614,0.449300688,10.34855712,Non-Default
Small,Metals,North,Medium,Yes,61.98685333,128.7707613,0.271724036,0.281479608,1.146286104,2.362676719,46.27717858,Non-Default
Medium,Metals,South,High,No,51.84497884,105.7974984,0.333707995,0.192838163,1.201008083,0.605697318,39.30911147,Non-Default
Small,Textiles,West,High,Yes,52.78174073,96.90991393,0.313707375,-0.005329658,1.402039219,3.380419214,29.97759743,Non-Default
Medium,Textiles,North,High,No,55.81393863,101.2968652,-0.235504148,-0.023962412,1.620107163,2.902942699,125.3469855,Non-Default
Medium,Metals,Central,High,No,63.15245492,99.37830991,-0.020360524,-0.053825565,1.662057823,0.693067742,148.3405052,Default
Medium,Chemicals,West,Medium,Yes,66.25740255,94.96868907,0.112194228,0.029999008,1.898629685,3.06768009,29.81947841,Non-Default
Medium,Machinery,North,Low,Yes,63.95463269,98.62394372,-0.140236795,0.404486886,2.842118807,3.42748911,32.90401811,Default
Medium,Automotive,Central,Medium,No,39.80877287,90.4585166,-0.076032531,0.326735842,2.985368312,5.91263046,46.06007896,Default
Medium,Textiles,South,Low,Yes,58.96272036,93.0678726,0.178115213,0.159122139,0.843371538,2.768846067,77.16521878,Default
Medium,Metals,Central,Medium,No,48.67991374,97.43850079,0.169869575,0.485198514,1.88629065,4.57291525,178.0369595,Default
Medium,Automotive,North,Low,Yes,63.38665978,101.38562,0.402175707,0.315572089,2.454577438,2.149485705,86.38640839,Default
Large,Textiles,East,Low,Yes,29.3680316,97.88526097,-0.094247292,-0.008248379,0.961248661,2.079859096,43.39220818,Default
Small,Machinery,North,Medium,No,52.29906989,85.69304324,-0.136004353,0.172991671,2.870614456,2.392203706,52.51250221,Non-Default
Small,Chemicals,East,Medium,No,36.70376742,115.0150669,0.469628933,0.370217964,2.862964634,1.192073151,66.73175453,Default
Medium,Metals,South,High,No,55.93349643,94.78714912,0.000854568,0.052166896,1.258464364,0.776654177,6.683012067,Non-Default
Large,Machinery,South,Medium,No,44.00797537,86.56974753,-0.330033339,-0.021892541,2.52863977,1.212334645,88.05483236,Non-Default
Medium,Textiles,West,High,Yes,39.21112531,138.588618,0.129929979,0.485808609,2.079224916,1.907265199,9.888520667,Non-Default
Small,Metals,West,Medium,No,31.08074096,64.55243478,-0.16500068,0.167011643,0.874580048,2.49654267,145.0617432,Non-Default
Medium,Automotive,East,Medium,No,43.05888332,101.0496356,-0.027255361,0.291457208,1.454065106,1.34754003,72.08397591,Non-Default
Medium,Chemicals,East,Low,Yes,52.35225793,95.05978807,-0.233528607,-0.148017538,1.379426932,0.992294838,14.13955921,Default
Small,Textiles,South,Medium,No,54.47479035,121.6256078,0.27229477,0.257447525,2.73538006,0.812036173,215.5336594,Non-Default
Medium,Chemicals,Central,Medium,No,48.08741891,119.6878619,0.131642131,-0.017316759,2.774501745,0.694683755,21.72424295,Default
Large,Metals,East,Medium,No,46.17059301,106.6837612,-0.207937407,0.020601073,0.875827335,1.414420588,23.82854832,Non-Default
Medium,Machinery,East,Low,Yes,55.15908541,101.8490709,0.089669636,-0.210887008,2.431105753,2.621017266,152.8578676,Default
Medium,Chemicals,Central,Medium,Yes,76.37384199,84.90748409,0.18421921,-0.026193148,1.06367722,3.948263561,21.41775375,Non-Default
Medium,Automotive,West,Medium,No,54.06281474,117.2933591,0.00766881,-0.325372273,2.540032439,1.029168034,80.20688539,Default
Small,Textiles,West,Medium,No,39.86027671,95.7091984,0.381076092,0.313091471,2.660343082,2.000287075,136.0312198,Non-Default
Large,Automotive,East,Low,Yes,36.79939319,119.6109232,0.258298139,-0.106431905,0.930349549,1.419109885,96.06674349,Default
Medium,Chemicals,West,Low,No,47.53619834,102.6263412,-0.046362302,0.115875612,1.517772857,7.316513591,40.08529078,Non-Default
Medium,Machinery,West,Medium,No,56.95322849,92.24313798,0.004659309,-0.259533282,1.635327596,4.86289244,9.252870669,Non-Default
Medium,Machinery,West,Medium,No,42.05885538,109.7682732,-0.197323922,0.152184008,2.901326973,4.860430451,27.58973763,Non-Default
Medium,Automotive,South,High,No,41.34672781,97.32732751,-0.289325681,-0.602144293,1.616021589,1.837045665,18.38062098,Non-Default
Medium,Metals,North,Low,Yes,40.10581387,94.5300674,-0.124070342,-0.195785585,1.363193148,1.283624072,3.388538779,Default
Small,Metals,East,Medium,Yes,39.93844967,98.09778087,-0.090550844,0.368765697,2.163334629,2.237443183,55.34474659,Non-Default
Large,Machinery,East,Medium,No,56.70628394,109.5287287,0.315294876,-0.135043496,1.149565455,0.655057718,57.96269274,Non-Default
